Id,Harapan Lama Sekolah (2019),Harapan Lama Sekolah (2020),Harapan Lama Sekolah (2021),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang)(2019),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang) (2020),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang) (2021),Rata-rata Lama Sekolah (2019),Rata-rata Lama Sekolah (2020),Rata-rata Lama Sekolah (2021),Umur Harapan Hidup Saat Lahir (UHH) (2019),Umur Harapan Hidup Saat Lahir (UHH) (2020),Umur Harapan Hidup Saat Lahir (UHH) (2021),Indeks Pembangunan Manusia (2019),Indeks Pembangunan Manusia (2020),Indeks Pembangunan Manusia (2021),Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota (2019) ,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota (2020) ,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota (2021) ,Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota (2019),Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota (2020),Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota (2021)
221,2.523325759691945,2.5241273629412815,2.5249283241374862,9.276408971945887,9.241548299100376,9.250522161609014,2.1150499691472033,2.1162555148025524,2.1174596088673567,71.01,71.17,71.36,4.257738109130536,4.254193263163997,4.257030144499196,0.15,0.11,0.35,-0.18632957819149348,-0.18632957819149348,0.3074846997479607
222,2.5241273629412815,2.5249283241374862,2.5265283244788197,9.010547069270189,8.982184278838428,8.98744678941718,2.061786606441115,2.075684492802124,2.0769384114617173,66.85,67.33,67.5,4.181897459229962,4.182965753875629,4.185403293169068,0.76,0.79,0.7,1.0508216248317612,1.1019400787607843,1.0152306797290584
223,2.411439497906128,2.412335956953165,2.413231613081109,9.043695294567236,9.027858802380862,9.037771106624906,1.8976198599275322,1.9110228900548727,1.9329696377795786,72.88,72.97,72.98,4.182660643270669,4.182813210209709,4.187683102652602,0.6,0.4,0.62,0.8064758658669485,0.4885800148186709,0.7929925155296614
224,2.626116818339524,2.6290069937617573,2.6361960973342264,9.779170718028748,9.766407011987761,9.78318258949248,2.4553061800117097,2.4561641809223462,2.4570214462984645,74.37,74.47,74.54,4.415098675734075,4.414735809083586,4.418479096676194,0.08,0.05,0.13,-1.1086626245216111,-1.0498221244986778,-0.579818495252942
226,2.5733752977756086,2.574137783515943,2.574899688314705,9.386811515091962,9.375854810453756,9.376701909191407,2.2925347571405443,2.2935443483418965,2.3145136638593193,72.13,72.26,72.44,4.316420877575887,4.316020370261276,4.3208159036289855,0.26,0.4,0.68,0.20701416938432612,0.5187937934151675,0.7975071958841882
227,2.5478814489493886,2.556451816951096,2.5572273113676265,9.323311850635344,9.25770094333602,9.293577970546238,2.217027204632399,2.2181159363675955,2.2438960966453663,73.03,73.16,73.46,4.29714934254078,4.290459441148391,4.301494223781961,0.55,0.63,0.44,0.6418538861723947,0.7030975114131134,0.494696241836107
229,2.5128460184772416,2.513656063073986,2.514465452029545,9.303101852057495,9.2927495082169,9.302828391411333,1.7526720805200082,1.809926773183504,1.8115620965242347,67.0,67.2,67.36,4.183575695950044,4.190714786041794,4.1935863968717495,0.85,0.78,0.81,1.1631508098056809,1.1378330018213911,1.1817271953786161
230,2.554121718809473,2.554899021608035,2.5556757206762075,9.243388226022383,9.236300473645715,9.250522161609014,2.061786606441115,2.063058062429312,2.0906287310704004,68.04,68.19,68.27,4.231203744939298,4.231494400369335,4.2381562642541795,0.36,0.37,0.77,0.4762341789963717,0.4574248470388755,0.9820784724121582
231,2.5764217586237734,2.58851563240702,2.589266665112243,9.295692039075686,9.278466201023782,9.287949351303165,2.0881534822818573,2.1198634561787513,2.1210632163706555,73.95,74.08,74.16,4.28524036598619,4.290459441148391,4.292512127466133,0.17,0.11,0.18,-0.1743533871447778,-0.3285040669720361,-0.06187540371808753
232,2.4932054526026954,2.494031557565001,2.4948569806411682,9.377463685012241,9.359966545931995,9.364691031806107,2.0693912058263346,2.0906287310704004,2.0918640616783932,70.8,70.99,71.18,4.258021154702763,4.2601414466837575,4.2623981472183505,0.28,0.2,0.3,0.2151113796169455,0.03922071315328133,0.2700271372130602
234,2.5664866367804233,2.567254391136754,2.5855058483441162,9.116029692504942,9.08330213880546,9.096163326913784,2.162172939277301,2.1983350716202463,2.199444334074532,66.98,67.09,67.13,4.221857882521061,4.223177434065069,4.228875455179707,0.47,0.29,0.34,0.494696241836107,0.17395330712343798,0.28517894223366247
236,2.6232182655855123,2.6239436918052106,2.624668592163159,9.018332049592685,9.01225522000275,9.014082149443356,2.122261538862764,2.1234584270966104,2.135349173618132,70.18,70.39,70.41,4.2336716274432,4.234396317669857,4.236567242612494,0.4,0.46,0.39,0.5364933705145685,0.62057648772511,0.6418538861723947
237,2.50470927708418,2.505525936990736,2.50715725872282,9.275191344295799,9.243968552956167,9.246479418592056,1.9035989509835904,1.9344157696295783,1.9600947840472698,71.82,71.99,72.18,4.2296036282257905,4.230476736546681,4.2358441244958005,0.26,0.24,0.47,0.25464221837358075,0.26236426446749106,0.6626879730752367
239,2.553343811341229,2.554121718809473,2.554899021608035,9.409191230721348,9.403437001938096,9.406893511016861,2.0320878452963655,2.033397603178429,2.0515563381903004,71.44,71.54,71.6,4.272630207894483,4.272769648736932,4.276249365519713,0.23,0.35,0.31,0.19885085874516517,0.4824261492442928,0.44468582126144574
240,2.5360749363624,2.5368663887187113,2.5376572151735295,8.894258825002703,8.825265953515752,8.862766742283796,2.0554049638515948,2.0794415416798357,2.1004689088719113,71.3,71.34,71.4,4.1944915108270395,4.186467851097906,4.196600262926448,0.42,0.17,0.12,0.27763173659827955,-0.13926206733350766,-0.3856624808119846
241,2.7324175575505043,2.7434173449395014,2.744060638625243,9.629445365788381,9.577272530367564,9.572201842602215,2.4362414778067194,2.457877977400081,2.4782176616372036,72.22,72.34,72.41,4.3987608336650466,4.398391988760146,4.401584133889412,0.06,0.13,0.03,-1.171182981502945,-0.7339691750802004,-1.6607312068216509
242,2.563409711275944,2.5641798306825083,2.569554123848285,9.058819564334941,9.058703197313223,9.063926353520646,2.1102132003465894,2.124653884501384,2.125847914493992,66.5,66.63,66.73,4.201403634515509,4.204543354520176,4.207226719278773,1.15,0.63,1.28,1.4206957878372228,1.0188473201992472,1.4085449700547104
244,2.5556757206762075,2.558002204858551,2.558776498354456,9.187276432377631,9.161885151706779,9.174091239301061,1.9974177062012453,2.018895041811802,2.0476928433652555,63.58,63.83,64.1,4.181897459229962,4.183423245305645,4.191471272952824,0.12,0.2,0.12,-0.4155154439616658,-0.16251892949777494,-0.2744368457017603
245,2.5641798306825083,2.5649493574615367,2.565718292524414,9.174505918966966,9.118334726180159,9.150908788206756,2.189416394888408,2.190535589185423,2.2181159363675955,72.6,72.66,72.74,4.271932711876808,4.264087336809195,4.273884476054178,0.45,0.28,0.37,0.494696241836107,0.27763173659827955,0.44468582126144574
247,2.4765384001174837,2.489064659936664,2.498973906999436,9.035986984831405,9.011401509358791,9.013108202446475,1.9095425048844386,1.951608170169951,1.9530276168241774,68.07,68.27,68.33,4.1640260854229085,4.169761201506855,4.1725394098071575,0.37,0.23,0.47,0.62057648772511,0.3364722366212129,0.6097655716208943
248,2.5710843460290524,2.579458966729223,2.580216829592325,8.943767262734637,8.902727664035522,8.918248591035702,2.0943301541735866,2.122261538862764,2.124653884501384,66.13,66.25,66.34,4.179604406172924,4.179145163914566,4.182965753875629,0.13,0.13,0.29,-0.13926206733350766,-0.15082288973458366,0.17395330712343798
249,2.558002204858551,2.5779415157551897,2.596000697293587,9.257223957875032,9.26036786557583,9.271623600393081,2.005525858729668,2.0373166153791646,2.05668455455722,67.69,67.92,68.1,4.22361689792624,4.233961566558017,4.243051882383293,0.09,0.14,0.2,-0.5108256237659907,-0.342490308946776,0.0
251,2.4300984132930052,2.4309783077624445,2.431857428698185,9.385133662349347,9.372204086867741,9.373139262281274,1.8594181177018698,1.8976198599275322,1.9035989509835904,67.9,68.16,68.35,4.197803270590331,4.203198967134183,4.205587741038083,0.08,0.13,0.06,-0.7339691750802004,-0.6348782724359695,-1.0498221244986778
252,2.5201129055226197,2.531313022602156,2.5321082512722946,9.287486581152837,9.274722630905451,9.279213236262558,1.9919755158985601,2.0149030205422647,2.0162354657760435,64.47,64.64,64.76,4.195395806291828,4.200204952921578,4.20200243692861,0.16,0.05,0.12,-0.4307829160924542,-0.916290731874155,-0.4942963218147801
255,2.6762154775821916,2.6769034721053733,2.67827804276854,9.321971188147367,9.292473201514705,9.302463660851988,2.3702437414678603,2.3978952727983707,2.4060438013622756,69.15,69.41,69.5,4.318287793706875,4.32041715304219,4.32386772050035,0.09,0.32,0.28,-0.4307829160924542,0.23111172096338664,0.1570037488096647
256,2.468946630209271,2.4898941912990393,2.511223958105374,8.829372735468406,8.809862805379057,8.815518423966498,2.217027204632399,2.2417729535972883,2.2428350885882717,68.25,68.43,68.43,4.1751562049585145,4.180675151973121,4.185555442275485,1.14,0.6,1.21,1.3164082336557241,0.9400072584914712,1.3987168811184478
260,2.5572273113676265,2.558002204858551,2.558776498354456,8.958025443361693,8.939974177289633,8.933004591578547,2.0412203288596382,2.0425181875752383,2.0438143640366846,65.1,65.2,65.31,4.16418152181088,4.162314688661368,4.162314688661368,0.18,0.4,0.23,0.14842000511827322,0.4762341789963717,0.27763173659827955
261,2.532902848056256,2.533696813957432,2.551786178627545,9.236105579862208,9.212338374638856,9.214332393245721,2.162172939277301,2.163323025660538,2.1644717908644115,68.01,68.2,68.24,4.240607069200353,4.238733464847405,4.242764567340374,0.4,0.4,0.36,0.5822156198526637,0.6471032420585384,0.6043159668533296
262,2.5832425505088623,2.583997552432231,2.5945081597030812,9.398809659356372,9.386056829718001,9.3940775929113,2.1174596088673567,2.149433913499871,2.175887439948088,76.68,76.78,76.86,4.321347323862031,4.324927042633309,4.332311042427949,0.27,0.31,0.38,0.37843643572024505,0.5068176023684519,0.5822156198526637
263,2.6195832197798796,2.640484881606444,2.6411978941143697,9.350884616968491,9.29596745794362,9.329100707697025,2.298577071596507,2.299580583973747,2.300583090323373,73.92,73.97,74.04,4.331916850188431,4.328493992712844,4.333755086000182,0.16,0.15,0.23,-0.35667494393873245,-0.2613647641344075,0.009950330853168092
264,2.73046379593911,2.731115474033206,2.749192144433385,9.400878083541478,9.397400683117311,9.3982297330736,2.4069451083182885,2.4078456036515385,2.4087452888224363,69.37,69.42,69.43,4.345881188037528,4.346010780469512,4.349503442968322,0.44,0.36,0.33,0.5766133643039938,0.47000362924573563,0.4252677354043441
265,2.481567748522486,2.482403519569882,2.4832385926873033,9.331229689251636,9.301186055275759,9.305195902988862,2.0515563381903004,2.052840859882657,2.0541237336955462,68.63,68.9,69.02,4.232365860119475,4.230331271421687,4.232075457910378,0.47,0.43,0.32,0.7419373447293773,0.6626879730752367,0.5068176023684519
266,2.516889695641051,2.533696813957432,2.5368663887187113,9.264354960282422,9.248502833070532,9.263501920090414,2.0241930674493576,2.0255131996542803,2.0268315914075385,69.91,69.99,70.02,4.234396317669857,4.236133434493478,4.239166146760841,0.26,0.14,0.22,0.06765864847381486,-0.35667494393873245,-0.01005033585350145
268,2.4932054526026954,2.494031557565001,2.4973291697865574,9.235813167949214,9.231906149890744,9.234447447319416,2.061786606441115,2.0943301541735866,2.1065702090680887,70.15,70.36,70.36,4.232801305369117,4.238589195929893,4.241326752570746,1.13,0.64,0.68,1.1631508098056809,0.8241754429663494,0.9242589015233319
269,2.540814281726296,2.5416019934645457,2.542389085201363,9.10063710688422,9.089866218508309,9.08466376388818,2.124653884501384,2.1424163408412245,2.1435893615035875,67.96,68.04,68.12,4.215972050343799,4.217741440366026,4.217741440366026,0.65,0.63,0.92,0.8628899551470398,0.8754687373538999,1.0612565021243408
271,2.523325759691945,2.5241273629412815,2.5249283241374862,9.0441677169216,9.02509454366498,9.018453210312527,2.057962510002712,2.065596134857783,2.066862759472976,67.03,67.13,67.25,4.1878349053094395,4.186771802468027,4.186923743515194,0.42,0.32,0.32,0.6575200029167941,0.5306282510621704,0.5481214085096876
272,2.540814281726296,2.551786178627545,2.552565298261815,9.450930836894113,9.44057869576626,9.447702360527948,1.9933388426264242,2.0347056478384444,2.0360119837525,75.62,75.71,75.79,4.296332571463519,4.303389189156809,4.305145590337924,0.59,0.53,0.6,0.8372475245337022,0.7793248768009977,0.8712933659434193
273,2.4915511925066687,2.492378664626701,2.4932054526026954,9.125000324809168,9.116249448576587,9.126197603863755,1.8764069432883397,1.9110228900548727,1.916922612182061,73.67,73.83,73.84,4.213164097564083,4.217594110715667,4.220095767527661,0.28,0.24,0.14,0.19885085874516517,0.058268908123975824,-0.2231435513142097
275,2.58851563240702,2.589266665112243,2.5900171341906173,9.153134898205403,9.128262260940575,9.1345386585599,2.1102132003465894,2.1114245875328868,2.1126345090356,70.73,70.86,70.96,4.249637446628136,4.247065649239764,4.248923721667427,0.13,0.14,0.15,-0.2744368457017603,-0.21072103131565253,-0.13926206733350766
276,2.517696472610991,2.5185025992165158,2.519308076505333,9.24009333012553,9.233763886919771,9.227689010310796,1.8421356765531218,1.843719208158766,1.8453002361560848,70.35,70.47,70.56,4.209754413732928,4.209902902856373,4.210051369934071,0.14,0.06,0.08,-0.2876820724517809,-0.6539264674066639,-0.4462871026284195
277,2.495681722955959,2.4965057856313524,2.511223958105374,9.15788851197376,9.142382678792956,9.149315670138408,1.9671123567059163,1.979621206397625,1.9810014688665833,75.48,75.58,75.64,4.242189689486082,4.24233343993555,4.246779485265856,0.05,0.11,0.39,-0.6733445532637656,-0.15082288973458366,0.45107561936021673
279,2.7053799725463312,2.706048198431537,2.7067159780890733,9.516795129751248,9.494165014100659,9.497847429113676,2.4265710727750367,2.427454075039915,2.428336298299606,74.22,74.38,74.5,4.390862483336281,4.389250479763201,4.390738575275903,0.12,0.2,0.19,-0.579818495252942,-0.579818495252942,-0.2231435513142097
280,2.488234439880675,2.489064659936664,2.4898941912990393,9.05157907959124,9.035391569511642,9.038602608721874,1.9643112344262046,1.979621206397625,2.0001277349601105,69.88,70.0,70.03,4.188593573125209,4.1892000932347795,4.1929825321191005,0.13,0.18,0.12,-0.2613647641344075,-0.08338160893905101,-0.3856624808119846
281,2.5952547069568657,2.596000697293587,2.5967461315435356,9.377971213360134,9.355652103136237,9.368710707947624,2.334083760053417,2.3350522831315472,2.354228326145884,73.41,73.61,73.82,4.333755086000182,4.3321796622793,4.338466519921502,0.18,0.26,0.27,-0.3285040669720361,0.0769610411361284,0.09531017980432493
282,2.6034301519721073,2.6217658325051976,2.631888840136646,8.883224230278994,8.865735152124781,8.87458787627932,2.206074192613202,2.234306252240751,2.2491843162669305,65.22,65.26,65.28,4.185098925490565,4.19010918420648,4.195847647552622,0.71,0.47,0.5,1.1151415906193203,0.7929925155296614,0.8628899551470398
284,2.5641798306825083,2.5649493574615367,2.565718292524414,9.58932460283475,9.581490049669227,9.569831347174397,2.182674796321488,2.1838015570040787,2.2126603854660587,73.53,73.65,73.75,4.33283639048311,4.3329676843846965,4.336636932375072,0.03,0.1,0.22,-1.3470736479666092,-0.5447271754416722,-0.19845093872383832
286,2.7414849771884473,2.7421295147550726,2.7427736371605955,9.65181591760738,9.63187566026184,9.643744848773588,2.3532782073095637,2.354228326145884,2.377692565480851,77.25,77.34,77.51,4.421127148295796,4.419442836059304,4.425445255041403,0.12,0.16,0.14,-0.5621189181535413,-0.3856624808119846,-0.40047756659712525
287,2.444084655267745,2.4449523342809676,2.4595888418037104,9.41531995266272,9.411892497046916,9.414831034791183,1.9754689512968577,1.9768549529047348,2.0068708488450007,69.99,70.06,70.08,4.234830879855301,4.235265253278478,4.242764567340374,0.07,0.04,0.04,-1.171182981502945,-1.4696759700589417,-1.3862943611198906
289,2.6311691567662523,2.631888840136646,2.6326080059353516,9.603800372956915,9.595942850988095,9.596350792250211,2.1656192379208883,2.166765369851511,2.188295946591918,64.81,65.06,65.31,4.285378059618076,4.286616449869223,4.2916915584923006,0.09,0.05,0.07,-0.7133498878774648,-0.916290731874155,-0.8209805520698302
291,2.517696472610991,2.5185025992165158,2.519308076505333,9.259892150805431,9.241063544619024,9.250426095515468,1.9286186519452522,1.9329696377795786,1.969905654611529,73.57,73.69,73.74,4.244343779498307,4.2431955089544555,4.250065437218876,0.2,0.29,0.39,0.1570037488096647,0.35065687161316933,0.5596157879354227
292,2.4475508632442313,2.448415541205585,2.4501426573516603,9.037176752966994,9.0173622349937,9.027378610294805,1.9387416595767009,1.9671123567059163,2.0001277349601105,71.35,71.42,71.42,4.184642200202881,4.186163807313259,4.192680462942962,0.09,0.21,0.16,-0.7339691750802004,-0.19845093872383832,-0.4780358009429998
295,2.501435951739211,2.502255288122613,2.503073953743449,8.984818995876008,8.906664409770052,8.94585385712759,2.1435893615035875,2.1447610078004784,2.174751721484161,71.38,71.42,71.49,4.216414691442874,4.204244757921959,4.215972050343799,0.04,0.06,0.19,-1.1394342831883648,-1.1086626245216111,-0.11653381625595151
296,2.5360749363624,2.5376572151735295,2.558776498354456,9.384461732204798,9.375006993531416,9.365205082537098,2.1065702090680887,2.1077860146889784,2.122261538862764,72.21,72.35,72.46,4.281515453077493,4.281653660527095,4.287028906051602,0.11,0.06,0.12,-0.527632742082372,-0.941608539858445,-0.4620354595965587
297,2.73046379593911,2.7350166493320245,2.7356653681351832,9.676837861892631,9.661352295040318,9.670483041375043,2.3427668826268775,2.343727036325221,2.3664984187376983,77.22,77.4,77.55,4.420285346790972,4.420525933824491,4.426043520090656,0.2,0.08,0.19,-0.18632957819149348,-0.6348782724359695,-0.2231435513142097
299,2.5494451709255714,2.5556757206762075,2.563409711275944,9.09985563880091,9.100860271357362,9.108307646411031,1.9430489167742813,1.9671123567059163,1.9782390361706734,66.88,67.07,67.21,4.184642200202881,4.190563419962643,4.1956970564823886,0.29,0.36,0.42,0.30010459245033816,0.4637340162321402,0.5128236264286637
301,2.554899021608035,2.5687881337687024,2.569554123848285,9.155356063643422,9.152605321324945,9.15957325492253,2.012232791986386,2.0476928433652555,2.0515563381903004,67.17,67.3,67.38,4.205438609727688,4.213607983048918,4.21582445975981,0.22,0.36,0.3,0.0769610411361284,0.29266961396282004,0.371563556432483
303,2.479894107964456,2.4807312783775197,2.481567748522486,9.05321861620397,9.0432226489245,9.056373008678756,1.8578592709325787,1.8594181177018698,1.864080130807681,73.22,73.4,73.53,4.1944915108270395,4.1944915108270395,4.198103796512953,0.57,0.68,0.77,0.9360933591703348,1.0508216248317612,1.0715836162801904
305,2.474856313934499,2.4756977107026903,2.4807312783775197,9.28702359674714,9.276408971945887,9.28126471031288,1.9782390361706734,2.0135687975291283,2.0215475632609334,69.88,69.97,70.01,4.222884350827332,4.2271256734559195,4.230185785133514,0.35,0.26,0.2,0.3576744442718159,0.2151113796169455,0.13976194237515863
307,2.5626389983283526,2.569554123848285,2.570319527636131,9.141633173966392,9.121071904218,9.123365357961776,2.0681277817795625,2.0693912058263346,2.0980179272527715,67.31,67.54,67.73,4.213607983048918,4.213755901102586,4.219654753187547,0.59,0.5,0.41,0.9400072584914712,0.7975071958841882,0.5766133643039938
309,2.5494451709255714,2.5610957881455465,2.561867690924129,9.358501722956703,9.343559215762406,9.359449794564023,1.9810014688665833,2.0082140323914683,2.0095554142156695,74.33,74.43,74.48,4.276249365519713,4.280685807012206,4.283586561860629,0.32,0.25,0.33,0.3852624007906449,0.3148107398400336,0.41871033485818504
310,2.4379897300002487,2.4388627112865935,2.453587966530573,9.163982247998034,9.133783249254028,9.149209371971951,1.8718021769015913,1.9080599249242156,1.9095425048844386,74.01,74.18,74.28,4.209754413732928,4.211386582653765,4.2174467593560845,0.55,0.51,0.79,0.8671004876833833,0.9042181506398859,1.0885619528146082
312,2.5006159434931803,2.501435951739211,2.502255288122613,9.413852481341165,9.4053313318708,9.415727201701133,2.0781907597781832,2.0794415416798357,2.080690761080268,65.82,66.01,66.2,4.231203744939298,4.231784971343338,4.234830879855301,0.19,0.06,0.09,-0.16251892949777494,-0.843970070294529,-0.6348782724359695
314,2.550226115908643,2.5687881337687024,2.5832425505088623,9.324383088016843,9.312084355859467,9.31847703058076,2.1564025828159643,2.157559320943788,2.1587147225743437,68.59,68.8,68.97,4.259293869291585,4.2626798770413155,4.267597343922845,0.14,0.33,0.23,-0.10536051565782628,0.41871033485818504,0.1570037488096647
315,2.468946630209271,2.469793011977952,2.4714836294558595,8.975250749643573,8.967249182852276,8.977146484808472,1.791759469228055,1.7934247485471162,1.7950872593207297,68.11,68.28,68.48,4.137723285524046,4.13804241748782,4.141546163706395,0.42,0.22,0.46,0.5247285289349821,0.12221763272424911,0.5766133643039938
317,2.645465325910589,2.6651427000909336,2.683074215032033,8.936955604225226,8.935771938669784,8.915432254432663,2.1564025828159643,2.179286876649552,2.1938856760707046,68.41,68.47,68.5,4.217594110715667,4.224787858247391,4.2271256734559195,1.4,1.95,2.12,1.5830939370944985,1.7698546338400052,1.809926773183504
318,2.590767040487478,2.5915163848462583,2.5922651681085,9.418735700941484,9.411238314343073,9.416622566214981,2.3105532626432224,2.3115448343655176,2.312535423847214,71.61,71.73,71.77,4.323205073865539,4.323337638325202,4.324529928325356,0.11,0.16,0.13,-0.7550225842780328,-0.5978370007556204,-0.579818495252942
319,2.512035317176253,2.5128460184772416,2.513656063073986,9.338645632129106,9.329722128996263,9.32375833901174,1.9685099809725544,1.969905654611529,1.9712993830601329,70.37,70.52,70.62,4.239166146760841,4.239310332472287,4.23945449739721,0.02,0.04,0.11,-1.4271163556401458,-1.2039728043259361,-0.579818495252942
320,2.667922410011431,2.668616131856803,2.681021528714291,9.010302809376448,8.998260393017953,9.009447429596793,2.150598735996164,2.182674796321488,2.1838015570040787,64.27,64.35,64.4,4.203198967134183,4.206482062158951,4.2112383136936,0.31,0.46,0.4,0.4574248470388755,0.7561219797213337,0.5247285289349821
321,2.551006451492524,2.551786178627545,2.552565298261815,9.335474102732949,9.33423800863242,9.334503014596605,2.2192034840549946,2.2202898502672155,2.222459048514761,68.14,68.22,68.31,4.267457179930745,4.268157803514369,4.269277781231888,0.12,0.08,0.16,-0.3285040669720361,-0.5978370007556204,-0.19845093872383832
324,2.7459880404426023,2.7466296830696852,2.7498317351171653,9.643809676493944,9.613669867953925,9.61573881119536,2.2460147415056513,2.247072383063787,2.255493485460195,71.59,71.76,71.88,4.370712874773608,4.368307962532944,4.371218435957278,0.45,0.56,0.19,0.4382549309311553,0.62057648772511,-0.07257069283483537
326,2.488234439880675,2.489064659936664,2.4915511925066687,8.882669291308039,8.876544550558378,8.877381954654766,2.010894999144726,2.017566137961748,2.018895041811802,72.44,72.52,72.53,4.184337600748806,4.184946706904381,4.185859671057874,0.17,0.35,0.15,-0.06187540371808753,0.41871033485818504,-0.06187540371808753
327,2.5967461315435356,2.5982353350950036,2.601207105484161,9.071537969095724,9.069928218259438,9.073374516903025,2.1815467646169897,2.182674796321488,2.188295946591918,61.48,61.69,61.85,4.181897459229962,4.183880527532955,4.187075661479786,1.3,1.23,1.26,1.5810384379124025,1.4951487660319727,1.4678743481123135
328,2.551786178627545,2.552565298261815,2.553343811341229,9.208238163884312,9.14569517848265,9.149103062504993,2.125847914493992,2.127040520479115,2.1447610078004784,69.89,70.06,70.18,4.247494741715776,4.239598641541604,4.2437698090420275,0.55,0.57,0.36,0.6259384308664954,0.712949807856125,0.412109650826833
329,2.5249283241374862,2.5257286443082556,2.5360749363624,9.272281773516365,9.25339986143663,9.262363400043334,1.9358598132018119,1.9416152247724325,1.958685340544036,73.52,73.73,73.9,4.248209486939542,4.24778070111149,4.254477313726906,0.21,0.13,0.3,0.2468600779315258,-0.05129329438755058,0.3920420877760237
330,2.4832385926873033,2.4840729690394228,2.4849066497880004,9.022805248129341,8.984693690443855,8.993675786759683,1.9416152247724325,1.9712993830601329,1.9726911717329554,69.91,70.13,70.32,4.1802164012960645,4.1799104505517475,4.182965753875629,0.11,0.27,0.46,-0.3011050927839216,0.3220834991691132,0.6043159668533296
331,2.615934912194404,2.6166656393003573,2.617395832834079,9.375091807576673,9.362889770436468,9.368198456591763,2.2731562823032334,2.2874714551839976,2.301584592660462,68.46,68.63,68.76,4.294969802105708,4.296877159632186,4.300816579248338,0.47,0.21,0.23,0.47000362924573563,0.16551443847757333,0.1906203596086497
332,2.5930133911138515,2.5937610547000824,2.5945081597030812,8.997518369733845,8.999248901686114,9.00380808646717,2.0693912058263346,2.0744289998562917,2.1102132003465894,73.35,73.39,73.41,4.237434294689934,4.238877712954399,4.244917420701475,0.46,0.37,0.39,0.688134638736401,0.5596157879354227,0.6043159668533296
333,2.5664866367804233,2.5680215564985067,2.5771819258971713,9.303921785597714,9.30228124567454,9.308555419473137,2.0095554142156695,2.0451088625993306,2.080690761080268,68.98,69.02,69.04,4.241326752570746,4.246493239378686,4.254335298531042,0.89,0.34,0.41,0.9162907318741551,0.371563556432483,0.4762341789963717
334,2.4672517145492794,2.468099531471619,2.468946630209271,9.133351330448047,9.122928914965213,9.127936545721367,1.9823798288367047,1.9892432737616872,2.0095554142156695,71.01,71.1,71.11,4.20707783220934,4.207226719278773,4.2110900227464905,0.37,0.39,0.32,0.412109650826833,0.4762341789963717,0.35065687161316933
335,2.488234439880675,2.50715725872282,2.5201129055226197,9.274722630905451,9.250330020192342,9.257128533474942,2.182674796321488,2.1838015570040787,2.209372711271867,70.07,70.15,70.21,4.255187087338931,4.25575454373095,4.263524590592881,0.32,0.61,0.67,0.5306282510621704,0.8197798314933114,0.8712933659434193
336,2.5649493574615367,2.5855058483441162,2.6078614738467776,9.35296777022594,9.329100707697025,9.34084218004034,2.1435893615035875,2.1447610078004784,2.145931282948669,72.27,72.4,72.49,4.288402532641213,4.290048397777529,4.296604902619887,0.53,0.4,0.36,0.5709795465857378,0.5481214085096876,0.4382549309311553
337,2.6019486702196644,2.6026896854443837,2.6034301519721073,9.243968552956167,9.226508953137767,9.237469039364436,2.0681277817795625,2.0943301541735866,2.105352923464337,74.52,74.72,74.87,4.283586561860629,4.28606624352797,4.290185431008302,0.1,0.12,0.28,-0.1743533871447778,-0.020202707317519466,0.3074846997479607
338,2.5087859235779435,2.509599262378372,2.5209170873110334,9.244741798693514,9.232199706329077,9.2393164802127,1.925707441737794,1.9329696377795786,1.9615022438151495,74.61,74.75,74.84,4.246493239378686,4.246636372564359,4.254335298531042,0.13,0.18,0.37,-0.10536051565782628,0.1570037488096647,0.5068176023684519
339,2.5201129055226197,2.5209170873110334,2.5217206229107165,9.090880931938855,9.081256218564645,9.09829086816756,1.8779371654691073,1.9198594718553708,1.9459101490553132,68.83,69.07,69.3,4.182508053051405,4.188290175064629,4.195998215948601,0.68,0.67,0.64,1.0715836162801904,1.0260415958332743,1.0188473201992472
340,2.4630018143999504,2.463853240590168,2.464703942470481,9.256364810287462,9.251386341412184,9.254261559034111,2.0095554142156695,2.020222182019865,2.0294631718735947,69.47,69.51,69.53,4.217888748313555,4.21921354426797,4.221270855794487,0.14,0.24,0.28,-0.37106368139083207,-0.13926206733350766,0.08617769624105241
341,2.5855058483441162,2.5862591440482876,2.587011872725154,8.974871170971337,8.968268810776454,8.989194823324645,2.254444717666111,2.255493485460195,2.2731562823032334,69.06,69.27,69.51,4.231639696410273,4.232220669556607,4.2400309493514925,0.21,0.3,0.26,-0.040821994520255166,0.25464221837358075,0.22314355131420976
342,2.626116818339524,2.626840145676667,2.6275629501895237,9.355046592975441,9.334767950351235,9.343821763350663,2.2082744135228043,2.234306252240751,2.2353763433005955,77.55,77.65,77.73,4.341725337900356,4.3435456478556,4.345492309945908,0.14,0.21,0.21,-0.13926206733350766,-0.030459207484708574,-0.09431067947124129
